-46.33142992000001,1000
-48.792747876288665,2000
-50.33029255999999,3000
-50.09293283,4000
-51.13364202,5000
-50.757725099999995,6000
-54.10994065999999,7000
-53.728405220000006,8000
-46.77380861,9000
-46.88886268000001,10000
-42.562786689999996,11000
-35.82886462,12000
-23.400435299999998,13000
-15.164202780000004,14000
-6.9052067599999996,15000
0.5341695799999998,16000
5.890898489999999,17000
12.979925600000001,18000
22.07368451,19000
25.66443204,20000
31.390480800000006,21000
31.616795579999998,22000
37.28958110000001,23000
40.52986847,24000
47.80707511,25000
50.65868230000001,26000
53.239432969999996,27000
54.255238420000005,28000
53.269822219999995,29000
50.69939507,30000
60.709552759999994,31000
60.05754749,32000
56.314485270000006,33000
60.6165702,34000
52.98756097,35000
56.71076185000001,36000
59.268155990000004,37000
61.73090096,38000
71.26469292000002,39000
76.38979693,40000
77.69831715,41000
76.91197903999999,42000
76.16609596,43000
75.00541273,44000
66.69625542999998,45000
75.57500501999999,46000
75.68202909,47000
75.38095301,48000
73.20915928,49000
72.47599186000001,50000
72.41873174,51000
68.53952773999998,52000
73.31191695000001,53000
76.38198792,54000
78.45841695000001,55000
83.45773105000002,56000
76.90006937999999,57000
74.99725684,58000
72.96516822000001,59000
66.64664092,60000
62.88376207000001,61000
64.18783247,62000
65.96158752000001,63000
65.65313678,64000
69.79762636000001,65000
83.31190011999999,66000
82.83291766,67000
85.14708460000001,68000
82.09029028,69000
84.42632945000001,70000
91.60084216000001,71000
95.71602061999998,72000
101.47903357999999,73000
98.58235999999997,74000
100.16478477999999,75000
98.72599657999999,76000
94.97367529000003,77000
83.31537494999999,78000
84.95182841,79000
86.39060457999999,80000
91.26249833,81000
93.13354356999999,82000
85.11156884,83000
81.36541069,84000
74.1693479,85000
77.83925473000001,86000
72.81529900999998,87000
81.92329042,88000
83.13452417,89000
94.04691252,90000
96.87271233,91000
99.63962292000002,92000
98.05850312999999,93000
102.17620714999997,94000
103.53468431000002,95000
109.60800770999998,96000
117.92961,97000
120.98694276999998,98000
120.20092765,99000
121.82868161,100000
125.80950398,101000
127.19730775,102000
129.94740657,103000
127.29401795,104000
125.3095238,105000
129.68313146000003,106000
133.91111852,107000
135.50640022000002,108000
150.77037799,109000
156.57737035,110000
153.41052632,111000
151.63459103,112000
157.54076066,113000
159.68652243,114000
162.08378685000002,115000
166.12952219000002,116000
160.16308648000003,117000
157.01681514999999,118000
164.77819937999996,119000
160.69785092,120000
161.08498088,121000
154.87655379,122000
148.73373182999998,123000
155.95227587000002,124000
159.83152324,125000
160.81807926,126000
161.2971012,127000
172.97567405,128000
188.75882929999997,129000
188.72207425,130000
186.96366178,131000
192.44158857,132000
190.43961186,133000
194.09850130000007,134000
186.36609843,135000
184.88124335000003,136000
188.34324353000002,137000
190.34001111,138000
196.14438596,139000
193.91440946999995,140000
189.88972214,141000
197.68422686999997,142000
187.35528333000002,143000
173.12394787000002,144000
173.30820906999998,145000
175.64819248,146000
181.97045976,147000
181.13235271999997,148000
180.77666725,149000
192.00928306000003,150000
207.35292849,151000
207.16334978999998,152000
203.46519336999998,153000
201.95591836,154000
203.15266058,155000
212.47980174,156000
215.33081787999998,157000
217.93479638,158000
216.95564150999996,159000
220.70354573000003,160000
227.56496497999996,161000
224.80901624,162000
233.35082023999996,163000
228.49209358,164000
227.42129707999996,165000
225.10945333999996,166000
233.57963924,167000
246.89949805,168000
241.97488103,169000
243.24470013999996,170000
240.54952029,171000
238.76316168000002,172000
247.16671087999998,173000
256.11691491,174000
263.58710811,175000
259.47615251,176000
256.40955198999995,177000
245.83865673000008,178000
253.52897112000002,179000
264.12969730000003,180000
261.63688492,181000
268.74711053,182000
268.07182256,183000
258.79662347,184000
254.99362747000004,185000
265.13377073,186000
287.04092198,187000
287.7143595,188000
284.94532547,189000
274.83204978000003,190000
281.54188745000005,191000
280.15913587,192000
291.33682729,193000
303.74594007,194000
303.0985968,195000
301.35570751,196000
301.82274204000004,197000
300.75188057,198000
318.93919554,199000
